Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070507~regulation of microtubule cytoskeleton organization	3	1.8072289156626504	0.01575480913677763	Q6PDH0, Q8NI77, Q149C2	148	14	10539	15.259169884169884	0.9999886481369661	0.9999886481369661	21.35710458512239
GOTERM_BP_DIRECT	GO:0044275~cellular carbohydrate catabolic process	2	1.2048192771084338	0.02770313793189007	Q2KIA9, Q7L5Y1	148	2	10539	71.20945945945947	0.9999999982143353	0.999957742873295	34.62545284782538
GOTERM_BP_DIRECT	GO:1903671~negative regulation of sprouting angiogenesis	2	1.2048192771084338	0.02770313793189007	P53767, Q923Q2	148	2	10539	71.20945945945947	0.9999999982143353	0.999957742873295	34.62545284782538
GOTERM_BP_DIRECT	GO:0061077~chaperone-mediated protein folding	3	1.8072289156626504	0.031152698230998248	Q9TRY0, P51752, Q9VL78	148	20	10539	10.68141891891892	0.9999999998603392	0.9994811702766251	38.04786953071804
GOTERM_BP_DIRECT	GO:0007140~male meiosis	3	1.8072289156626504	0.031152698230998248	Q8VD46, Q09YN0, Q8NI77	148	20	10539	10.68141891891892	0.9999999998603392	0.9994811702766251	38.04786953071804
GOTERM_BP_DIRECT	GO:0042073~intraciliary transport	3	1.8072289156626504	0.031152698230998248	P23647, Q9QXL7, Q149C2	148	20	10539	10.68141891891892	0.9999999998603392	0.9994811702766251	38.04786953071804
GOTERM_BP_DIRECT	GO:0009063~cellular amino acid catabolic process	2	1.2048192771084338	0.041267495789085805	Q2KIA9, Q7L5Y1	148	3	10539	47.472972972972975	0.9999999999999246	0.9994760761037164	47.143328767476845
GOTERM_BP_DIRECT	GO:0007369~gastrulation	3	1.8072289156626504	0.043650437986100736	Q03206, Q9VXD9, P09622	148	24	10539	8.901182432432432	0.9999999999999873	0.9983387709456185	49.09639890440438
GOTERM_BP_DIRECT	GO:0030316~osteoclast differentiation	2	1.2048192771084338	0.05464388892741636	Q6P7Q4, P58462	148	4	10539	35.60472972972973	1.0	0.9987875757974878	57.265158126323634
GOTERM_BP_DIRECT	GO:0006383~transcription from RNA polymerase III promoter	3	1.8072289156626504	0.07704441563335583	Q9VC49, Q9NW08, Q86JM3	148	33	10539	6.473587223587224	1.0	0.9997286565913246	70.26838030973846
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	2	1.2048192771084338	0.08084309401277257	Q3ZCJ8, O08762	148	6	10539	23.736486486486488	1.0	0.9994766432968073	72.06683093821853
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	5	3.0120481927710845	0.08479450839568609	Q9NR09, Q9VX98, P78362, P53767, P34897	148	119	10539	2.9919940949352712	1.0	0.9991403601899588	73.82942933907897
GOTERM_BP_DIRECT	GO:0006272~leading strand elongation	2	1.2048192771084338	0.09367097450097038	Q03392, P53034	148	7	10539	20.345559845559848	1.0	0.9991342386059034	77.41729180762951
GOTERM_BP_DIRECT	GO:0006508~proteolysis	8	4.819277108433735	0.09954672468606952	P59110, Q9VN93, Q19821, Q9WUU7, P09622, O08762, Q64560, O08688	148	282	10539	2.020126509488212	1.0	0.9989242854256659	79.53362661330937
