Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	8	11.428571428571429	3.1624425932028053E-6	D4AUF4, Q9VTH4, Q9VCX1, Q9WVS6, Q641Y2, Q9JLV6, Q8R5G2, P36968	69	99	10539	12.342555994729908	0.0020376997631776916	0.0020376997631776916	0.004716798255910426
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	10	14.285714285714285	1.3905136450861906E-5	Q27268, Q92547, Q80TP3, Q9VTH4, O60285, Q91918, P40792, P48601, Q9JLV6, Q9ERV7	69	227	10539	6.72859605439571	0.00892877497964506	0.004474397606794356	0.020738027448397034
GOTERM_BP_DIRECT	GO:0006281~DNA repair	10	14.285714285714285	7.039664327638658E-5	Q9DE26, P19889, Q92547, Q80TP3, Q9Y6F1, Q9Y230, Q9JLV6, Q0IH86, Q29RS4, Q9Y4A5	69	279	10539	5.474520804114072	0.04439194393978352	0.015021840414790044	0.10494782767596078
GOTERM_BP_DIRECT	GO:0045087~innate immune response	6	8.571428571428571	5.409396531607792E-4	Q8IWZ3, Q03250, O75179, P41239, P78362, P14480	69	104	10539	8.811872909698996	0.29460720754293845	0.08355215471877475	0.8038022291541602
GOTERM_BP_DIRECT	GO:0006970~response to osmotic stress	3	4.285714285714286	0.0021730155830768302	Q03250, P54654, O14733	69	11	10539	41.65612648221344	0.7541712453442565	0.24468773630963403	3.1925866840137207
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	3	4.285714285714286	0.0030561587332685173	Q09472, Q9NZN8, Q9ERV7	69	13	10539	35.247491638795985	0.8611332888444616	0.28038585456596476	4.4627110522689755
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	3	4.285714285714286	0.005240739371930298	Q09472, Q13616, O75914	69	17	10539	26.953964194373402	0.9662631827841326	0.3837894091248665	7.538065475092148
GOTERM_BP_DIRECT	GO:0043967~histone H4 acetylation	3	4.285714285714286	0.006534930570350615	Q09472, Q9Y230, Q9Y4A5	69	19	10539	24.11670480549199	0.9854310536794493	0.41057504651451737	9.31614272176442
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	7	10.0	0.006608084797725816	Q92556, Q09472, Q3SX43, Q9VTH4, Q13616, O14733, Q9ERV7	69	261	10539	4.096451774112944	0.9861068529828846	0.3782088812133412	9.415689802286431
GOTERM_BP_DIRECT	GO:0007095~mitotic G2 DNA damage checkpoint	3	4.285714285714286	0.010331104389650356	Q92547, P23128, E1BYJ2	69	24	10539	19.092391304347824	0.9987668978773806	0.48820044430139065	14.349386942096643
GOTERM_BP_DIRECT	GO:0016032~viral process	4	5.714285714285714	0.011157554220266791	O75179, Q09472, Q13616, P16220	69	72	10539	8.485507246376812	0.9992805848621821	0.4820702351288074	15.410030989226275
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	3	4.285714285714286	0.012064909770433863	Q09472, Q3SX43, Q9WVS6	69	26	10539	17.623745819397993	0.9996020529468242	0.479222625521203	16.56038867227888
GOTERM_BP_DIRECT	GO:0051403~stress-activated MAPK cascade	2	2.857142857142857	0.012863427260513786	Q13616, O14733	69	2	10539	152.73913043478262	0.9997637774102489	0.4739527857137519	17.560669161979348
GOTERM_BP_DIRECT	GO:0042594~response to starvation	3	4.285714285714286	0.015883502863629	P55809, Q9VCX1, Q24143	69	30	10539	15.27391304347826	0.9999672659066318	0.5217633232885108	21.243553297246876
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	4	5.714285714285714	0.016349786597929822	Q9DE26, Q9Y230, Q0IH86, Q29RS4	69	83	10539	7.360921948664223	0.9999758873258027	0.5077908397453346	21.79829770315721
GOTERM_BP_DIRECT	GO:0006457~protein folding	5	7.142857142857142	0.018470208105659712	Q6A997, Q76LV1, O48773, Q9Y230, Q22235	69	157	10539	4.864303517031294	0.9999940055614641	0.5283614647017845	24.275319398461725
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	3	4.285714285714286	0.021282057912297793	Q92547, Q09472, O60285	69	35	10539	13.091925465838509	0.9999990578506834	0.5578837729735414	27.44725556854887
GOTERM_BP_DIRECT	GO:0007623~circadian rhythm	3	4.285714285714286	0.021282057912297793	Q03250, Q09472, P16220	69	35	10539	13.091925465838509	0.9999990578506834	0.5578837729735414	27.44725556854887
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	3	4.285714285714286	0.022441284176563416	O75179, Q14164, Q9WVS6	69	36	10539	12.728260869565217	0.9999995613282494	0.5566103644002327	28.718482942131494
GOTERM_BP_DIRECT	GO:0034340~response to type I interferon	2	2.857142857142857	0.0255637892373299	P34897, Q14164	69	4	10539	76.36956521739131	0.9999999442875552	0.5848471617305404	32.04006650661714
GOTERM_BP_DIRECT	GO:0050690~regulation of defense response to virus by virus	2	2.857142857142857	0.0255637892373299	Q92556, P56377	69	4	10539	76.36956521739131	0.9999999442875552	0.5848471617305404	32.04006650661714
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	2	2.857142857142857	0.03185345818313784	P14480, Q2KJ63	69	5	10539	61.095652173913045	0.9999999991449164	0.6479531789525403	38.29701165779807
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	2	2.857142857142857	0.038103122587686875	P14480, Q2KJ63	69	6	10539	50.91304347826087	0.9999999999868813	0.6967475026511178	43.97840679083812
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	2	2.857142857142857	0.038103122587686875	Q09472, Q9Y4A5	69	6	10539	50.91304347826087	0.9999999999868813	0.6967475026511178	43.97840679083812
GOTERM_BP_DIRECT	GO:0010501~RNA secondary structure unwinding	3	4.285714285714286	0.041198476268505986	Q27268, P23128, Q03250	69	50	10539	9.164347826086956	0.9999999999983593	0.7087143027990346	46.60790992463993
GOTERM_BP_DIRECT	GO:0007279~pole cell formation	2	2.857142857142857	0.04431303312233625	P23128, P37276	69	7	10539	43.63975155279503	0.9999999999997988	0.7194677893531822	49.13714691665876
GOTERM_BP_DIRECT	GO:0008258~head involution	2	2.857142857142857	0.05048343890882149	Q9VTH4, P40792	69	8	10539	38.184782608695656	0.9999999999999969	0.7514688278181527	53.82127017010644
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	2	2.857142857142857	0.06270672505065143	O75179, P78362	69	10	10539	30.547826086956523	1.0	0.8119003768391235	61.93616677373414
GOTERM_BP_DIRECT	GO:0009408~response to heat	3	4.285714285714286	0.06403909409082051	Q6A997, Q9VCX1, O14733	69	64	10539	7.159646739130435	1.0	0.8063711388548505	62.7352747513535
GOTERM_BP_DIRECT	GO:0007165~signal transduction	6	8.571428571428571	0.06531959311640458	Q7TSH3, P14480, P54654, O14733, Q9ERV7, P16220	69	336	10539	2.727484472049689	1.0	0.8008524417569775	63.488499100844976
