Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009408~response to heat	4	8.0	0.003224908256992632	Q8TQR1, O02649, Q96EY1, O62618	50	64	10539	13.17375	0.7822954465462343	0.7822954465462343	4.5089866896015245
GOTERM_BP_DIRECT	GO:0042594~response to starvation	3	6.0	0.008478206247734557	Q8SY41, Q9VXD9, O62618	50	30	10539	21.078	0.9820250025880334	0.8659291328738168	11.451201980320269
GOTERM_BP_DIRECT	GO:0006952~defense response	3	6.0	0.009036191343489047	Q05652, Q84TG3, O14544	50	31	10539	20.398064516129033	0.9862190660752784	0.760249484226058	12.16032409076453
GOTERM_BP_DIRECT	GO:0008045~motor neuron axon guidance	3	6.0	0.00961019700515178	P00522, Q03206, Q8MPP3	50	32	10539	19.760624999999997	0.98951646798393	0.6800169995229752	12.884292514080897
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	4	8.0	0.010838685677125759	Q96FI4, P77526, O00217, O62618	50	99	10539	8.516363636363637	0.9941644468072789	0.6425490904988127	14.415124456000383
GOTERM_BP_DIRECT	GO:0045087~innate immune response	4	8.0	0.012382270345726996	P00522, Q9NW08, Q05652, Q6DFJ6	50	104	10539	8.106923076923076	0.9972077757023813	0.6247462418945863	16.30313802561385
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	3	6.0	0.020849961306251465	Q24324, O75914, O62618	50	48	10539	13.173749999999998	0.9999520439024495	0.7584663242284115	25.989488758321933
GOTERM_BP_DIRECT	GO:0090383~phagosome acidification	2	4.0	0.02303615249558179	P18067, Q93050	50	5	10539	84.312	0.9999833026064786	0.7471685558426768	28.31513502851305
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	3	6.0	0.030622775781310594	P00522, O75914, Q9NHV9	50	59	10539	10.717627118644067	0.9999995786848327	0.8042854964881733	35.869086091364174
GOTERM_BP_DIRECT	GO:0072499~photoreceptor cell axon guidance	2	4.0	0.03660746408621451	P00522, Q9NHV9	50	8	10539	52.695	0.9999999773458986	0.82800545063456	41.29826507946878
GOTERM_BP_DIRECT	GO:0033314~mitotic DNA replication checkpoint	2	4.0	0.05441561757502614	Q8R3P9, Q24324	50	12	10539	35.129999999999995	0.9999999999966074	0.9093596523872561	55.03129913444334
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	3	6.0	0.05558406307680788	Q17QE5, P53767, Q9BYW2	50	82	10539	7.711463414634146	0.9999999999981073	0.8945394380891325	55.818522835198245
GOTERM_BP_DIRECT	GO:0016477~cell migration	3	6.0	0.06046839457270117	Q03206, P53767, Q9NHV9	50	86	10539	7.352790697674418	0.9999999999998362	0.896133562998933	58.97254368959726
GOTERM_BP_DIRECT	GO:0009950~dorsal/ventral axis specification	2	4.0	0.06319836496483154	Q05652, O42400	50	14	10539	30.111428571428572	0.9999999999999586	0.889306929064782	60.64286174378344
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	3	6.0	0.07461537298464602	P33279, P53767, Q05652	50	97	10539	6.518969072164948	0.9999999999999999	0.9128485883362427	66.96626383585844
GOTERM_BP_DIRECT	GO:0007411~axon guidance	3	6.0	0.08273769074927693	P00522, Q03206, Q9NHV9	50	103	10539	6.139223300970873	1.0	0.9217364252239488	70.87477745856012
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	5	10.0	0.08476996382587552	P00522, P53767, Q05652, Q24324, O62618	50	359	10539	2.9356545961002785	1.0	0.9145131909414552	71.78305473910669
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	4	8.0	0.088324812818121	Q17QE5, Q8R3P9, Q7ZUV7, Q5U4Q0	50	227	10539	3.714185022026432	1.0	0.9115049268612367	73.30876314646963
